,sitename,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000
pmodel,facebook,1.4704869011682624,1.4704869011682624,1.208091037923854,1.1100247465299145,1.3948447250437486,1.4347183811579032,1.4752971652491038,1.423467788775008,1.5882066725312818,1.503575743679595,1.3570608141057927,1.3161039232400933,1.2821835595993591,1.1762776284873897,1.2610969522566906,1.0478266027451941,1.1214662681059333,1.0115801924637091,0.947307743030303,1.0120093349320791,1.0813797744962477,1.1835087505532562,1.1760657397045071,1.1063609419838936,1.082786173518674,1.132515439543417,1.1229384117663597,1.1941436131868133,1.2807506345635944,1.3029349352695725,1.252104928426064,1.046957157388889,1.1753526479465628,1.030627353228438,1.1265814032984185,1.2354964356161615,1.2287424120704102,1.2022551622652844,1.0990043500408468,1.1629560471558102,1.0201805043541758,1.0726095269059912,0.9535981762146742,1.1374921219156344,1.0885997708282529,1.1827097762691432,1.193447812668761,1.2600382507853536,0.8932987344775641,1.1436950418600649,1.0664758998210315,1.0100009703015775,1.008242260333046,1.0346729333181628,0.9408396870256628,1.0189909739178191,0.8194799891593821,1.205330599794574,0.9044950735425684,0.9564312135368152,0.8920945776379782,0.8425343013034159,0.9364663107388068,0.84497840338253,0.8272803999128788,0.923867358664764,1.0505075086135705,1.101147011959596,1.1301960423428628,1.2135019202058084,1.0505367345231729,1.0453454657522283,0.9905416586105223,0.885307319442012,1.0672521529990244,0.8753347576323984,0.8921407698836763,1.1107608878921749,1.2165657988009728,1.2090682240545232,
pmodel,facebook,1.3430093542005688,1.3430093542005688,1.0801052195730687,1.244562139673859,1.1978299589193795,1.4364864145353171,1.461376836218054,1.417887521040679,1.404205612080208,1.3374590364220955,1.2508227696523488,1.2460212395277637,1.2862036328819793,1.0701708423426006,0.8992102191196207,0.8970299023549149,1.0058782543271372,1.017516966855851,1.0124253712347668,1.2038422957393538,1.120461313453942,1.2565185467885378,1.1278435282422632,1.0292409979601582,0.9846142975645932,0.7190065878313857,0.7982683509555699,0.923204855352542,1.0522708393209967,1.0326374793816695,0.9148701332619428,0.9305011229393529,1.1517011256868692,0.8729431650353972,1.0841264757964408,0.9038496069042248,0.8314881950258871,0.9482222321553544,1.0779485399336153,0.9537257897323234,1.097229333012974,1.0101138701468648,0.8513529002038237,1.2476847837989509,1.107228893800699,0.8722912972669288,0.8993850833894979,0.5184650611961951,1.192559372182207,1.0536473026436608,1.041832082199877,1.0771637626497506,1.0279800477831442,1.2087034537459895,1.15343935655439,1.069058711848485,1.1575770849260936,1.0239214024731598,1.181583751177305,1.0251374510020397,1.0258747770869523,1.0135922361558969,1.0017952602844231,1.1068845807117187,1.076507479678367,1.1278439728023453,0.7932160069730563,0.8238394275955802,0.7703344131890633,1.1055623857331005,1.0264255888517986,1.052188361096959,1.0694029151120938,0.9049671580590009,0.8295538047384108,0.9441980058215812,1.2000476839329166,0.9622340413652948,0.8931579940959449,0.9463505522185592,
pmodel,facebook,1.4891769983609913,1.4891769983609913,1.3018737449381486,1.3163110429746032,1.4334277378585774,1.362392352921077,1.3300516789528234,1.4983562091620881,1.5285381802532507,1.144949473742781,1.2910553900557589,1.1792061618021767,1.1475915885867185,1.1589137686237372,1.0696294092642409,0.8033709970500349,0.7697692844747069,0.6725460612494105,0.78899008759872,1.1598477375252805,1.2031733587469482,1.1023124370448718,1.1532797507268002,1.225789989916084,0.989241050874126,0.900699345928142,0.8965792733137725,0.8891825475008693,0.9740867994478588,0.9983055014173272,1.063316188921576,1.110524844053618,1.1856845977306851,1.0140064487039484,0.8887869310575758,1.0981786075487014,0.8159715314631726,0.7794361621487786,0.8191542301665524,1.2282833273897948,1.0422723247320862,1.087067900734087,0.9396215012560356,0.9998335671278492,1.3664859253807309,1.1948171857213676,1.1696094601388178,0.9760210705402932,0.9681018798735928,0.9289014690280246,1.0764215656115503,1.0746730431166722,0.7086766932557471,1.126381180638695,1.1657689118209125,1.2608128663785938,1.0397397301738358,1.1562268460604541,1.1278492846515062,1.1751981680946453,1.0840707120650253,0.9105493024760926,1.0273110295201833,1.1354136456669113,1.0314977489545458,1.1174757201717251,1.0178703809979923,0.9953833062105254,0.9197829966053014,0.8113002537217032,0.8518279162315219,1.047664796521539,1.0095562001520122,1.047872369885447,1.1063287820048306,1.0061937993727978,0.9568183716263702,1.028272395884819,,,
pmodel,facebook,1.4435559270866016,1.4435559270866016,1.4629651612597407,1.3207689545501875,1.5256496202499283,1.4588590732954991,1.4171719815164283,1.2997483099166929,1.4237588096630396,1.3581879085240764,1.2338412603741258,1.142882949674534,1.2608295240810063,1.2731168349653683,1.1895601331213483,1.121553545093351,1.127674331061113,0.8878373917507395,0.8069092865570439,0.6567973083348503,1.115920117101295,1.1764818844842853,1.1129379706688436,1.1165592615759712,1.072418147757149,1.0104998855196192,1.046345789561827,1.1580589213083252,0.8705921243880721,1.0507190937191369,1.0721225340160716,1.1478875535177049,1.0304993816017176,0.9642526886940528,1.2262334652785944,1.105438808611524,1.0186485793979028,1.07605840464679,1.0095098413556722,0.909043320019594,0.8978201960901365,1.0825428232518737,1.0585027214193663,1.1544676341160507,0.9187675983428508,1.290337780545778,0.991731972841652,1.1042209991266767,1.0843745710871209,0.9498364055582296,0.9835875091600678,1.0545783238716746,1.3438198567161177,1.5068477630494508,1.4772682104628547,1.5244326979637557,1.4198733167875068,1.5512355040694452,1.502451988736888,1.615045800168689,1.3349242992990589,1.1998394136825024,1.383002495214286,1.349896305813814,1.3328975091246216,1.148970169517677,1.2790007794569225,1.467806807653396,1.4478475027183562,1.5671471760405824,1.0547116827192908,1.098223653152525,1.0186694920437591,1.1438502914437452,1.0812156709874308,1.018576154190609,1.040652217920433,1.150843670980414,,,
pmodel,facebook,1.5890343090618906,1.5890343090618906,1.2651541405765108,1.4468651833314627,1.5070212508486218,1.5474668672527034,1.5046558655259954,1.5963477460605229,1.3768595704383757,1.078921864232493,1.1494305868150336,1.160485534809968,1.1513883176989386,1.253045116186303,1.124377411439394,1.194377064809926,1.1821873663868685,1.1337965520031117,1.1185258910341882,1.1218670728104576,1.0281578470428825,1.1349889150840775,1.223484335923163,1.0978136395548508,1.0841391771878408,1.1635598377525254,1.0225806850953243,1.0787714490947942,1.1684310689021369,1.1845020474896302,0.9337281578831876,0.8809346061092458,0.9675435737090208,1.2061010002962895,1.09343912838984,1.1377904296574686,1.0738440606611208,0.9618594006945772,0.8915787607287345,1.0248527392997655,0.8801488576040793,0.8974702864528935,0.8196115118510989,0.8816526446288661,1.1417581591969697,1.0490049014104517,1.1585931461398604,1.1567791796480025,1.1833995622561662,1.164022490433304,1.2070857382493,1.1428223364369097,1.0802422204174182,1.1621431966752138,1.009731055334131,0.9332298696813696,0.9136560028534308,1.1054905480137447,1.1526230766138192,0.9996542884484956,0.8308269385697596,0.8837275911116768,0.7829792063322651,1.1108724359634912,1.2416348380024385,1.049578021174696,1.068360570473193,1.0423614636814515,1.087169587308802,1.0005471720414167,0.9909081272550356,0.8221479191258582,0.8389602261518616,0.811294680993592,1.0647151947474454,1.0370466121569577,1.1545940981371818,1.1436429886062092,,,
pmodel,facebook,1.2912220838147903,1.2912220838147903,1.2425237493128942,1.4190548234941454,1.2610456948035114,1.3508826836625252,1.3405082776139143,1.3862571957102319,1.1153163075254915,1.2032803496223918,1.1780387685283549,1.1034699513404345,1.130959285225877,1.1591756338969843,1.1273132679398103,1.0535579907266963,1.0158965681575758,1.0217155661472472,1.1266339518181816,1.141375522572797,0.8964025780160835,0.8738274599545456,0.7491964377444943,1.1641291174595962,0.9143529417842317,0.9655534371951984,0.9757121429655068,1.1145452946065166,1.2479526267932264,1.0752915625582546,0.9808202846753328,1.0916685690959596,0.9873117820249554,0.9848508782082978,1.0849047269809635,1.0642333903335106,1.0579949210621602,1.102403982069231,1.156001133035533,1.0216349427930718,1.0037208777466513,1.0212702767178232,0.9656600613831712,0.8872177916965734,1.0937404576480991,0.9546173400678832,1.1045718112138632,0.9090393123675514,1.1173656754511727,1.0223922981639038,1.0480013283583571,1.107009673359569,1.043087383537078,1.2233088338149505,1.0063784347366522,0.9487468700556112,0.9493387472824584,1.1052761402236102,1.1254265468930544,1.0383292941180224,1.0249524386262294,1.0726477495057174,0.9776356409011404,0.9647231632179972,0.925784607525866,0.979153009027768,1.0909492095929787,1.020046086112933,1.1499387461172923,1.0732336723378286,0.9884319594995338,1.0188485522090172,1.0696358423927874,0.7603893553729271,0.7615006611546143,0.6979695016377964,1.0398057909211589,1.1591561224848044,0.944739715732336,1.168901985228305,
pmodel,facebook,1.6627720302899691,1.6627720302899691,1.5084021542953552,1.3821738028192767,1.4465680563119,1.4869814470194809,1.4274144033342404,1.3829515084200468,1.3941623135831405,1.3764956742348406,1.2793718643687977,1.1418946884805568,0.9975719518947862,0.8199627423558442,0.8199627423558442,0.7355227545005328,0.887868685301359,1.130904145125,1.0097055662441754,0.9791046851049588,1.120697232517082,0.9838708713025498,0.9810084928746108,0.8041311683623121,0.7882019270152149,0.7104845131755035,0.7763051531029107,0.9451106007629037,0.996036818603804,1.050141094311245,1.0155604439685315,1.0613235184753882,0.9142998218842716,1.0845655713990694,0.6959751926740961,0.6007495064401328,0.6842447425157081,1.144651842756052,1.1715800930316354,1.1100331734438087,1.0188584156182183,1.1418534468832655,1.148043612453752,0.9346099420159286,0.944966246208916,1.0442699153935493,1.0227501463237676,1.2365919124228393,1.1707568476083057,0.8249873095921078,1.030077814382243,1.2613382254736072,1.181023448297165,1.2106726302271338,1.2314790742425905,1.0110550642610932,0.9748337431730352,0.9219308906441388,1.037269196607454,0.8788487738104019,0.9255040289164806,1.1108154217431458,1.1306330918306906,0.9996551566320347,0.9761692164590328,1.022876014547233,0.8920363243093365,0.8761681919024067,1.1416002624812718,1.1598879701433569,1.0073188515022695,1.1595256715803963,0.9808662464977466,1.1749556367104956,1.1297867292690666,1.0045004857164672,0.7348766234523879,,,,
pmodel,facebook,1.5094591981236802,1.5094591981236802,1.5828630314054006,1.2631066966855533,1.2816146159284958,1.3358513082019576,1.3392432597283266,1.4879290599734247,1.419528212068704,1.4633736906393606,1.2780027758982966,1.184128965721062,1.2590162254395023,1.0513732957190207,1.2212323816922377,0.8081577016263888,0.7535410586068867,0.6753355734838247,0.9714657916616162,1.1668809598131316,0.9836229113591084,1.2467317542832168,1.0869068597537392,1.1696782512276362,1.123709550447992,0.8556225461896086,0.8307844107369009,0.7828551517599885,0.8001457836031961,0.9360659180369912,0.9255857097459886,0.8992858471966626,0.9528911068377952,0.9203217710835946,1.1167353145584928,1.0410908775104268,0.8652930722183373,0.9437368720272714,0.9388694926102046,0.9895358474182856,1.0672961659138456,0.9944852102948716,1.1015508307662452,1.2974797383972674,1.1665419768213434,1.3644918010142597,0.9934421394416049,0.8541727425751778,0.8825514179269885,0.8166073987947782,1.1043331455548702,1.235149895151515,1.2684933938737375,1.0539429022146898,1.0128040754279493,1.0212811272866578,1.0845584446509346,0.9979996318896104,1.0745205984653676,1.0525766120162443,1.0815988159472472,1.1347810729550725,1.1654931285454544,1.0520861784874556,1.108934505207066,1.0508568078930551,1.2414987207154806,1.0785510048920712,1.152066789626447,0.8232697071243416,0.9550373743443582,1.0477570647921488,1.0868103912574791,1.1157673281275948,0.857214172261218,0.8877585906224582,1.0919782639874058,0.9752609607565093,0.9179626967117428,0.7903782934317227,
pmodel,facebook,1.5552934373664078,1.5552934373664078,1.274704912972028,1.2645543895353426,1.3513688620872504,1.4599426065659502,1.2497539401745774,1.1511395502284238,1.2708981159831798,1.2724021977170747,1.3003425747310415,1.261282718158915,1.2653771248711398,1.085838421852595,1.1730345246259049,1.0550012702560134,1.0204063741537746,0.6454571028053958,0.6053886584443781,0.662702349201797,1.0080125004013998,1.1394896234276946,1.0335852625558497,1.0925165077318515,1.2418303284537684,1.0956496009213916,0.9671378628040282,0.892358962166813,0.8107370147294518,0.696864156294541,1.0117845847694822,1.1907660352487803,1.1791878913998213,1.10497798345202,1.1111153271669671,1.072568736555977,1.191968203983373,1.1209165333904991,1.4083017412631709,1.0761157960514292,0.96918630514585,1.0126748258105325,1.2687201542920228,1.073620060351852,1.0121257653656641,1.1123784461852395,1.1420304871215188,1.0124669080075759,1.0325075210384616,1.2490607842308434,1.0320656831663544,1.161249297273104,1.0793355150897437,0.8749269295923159,0.9834014703446337,1.0929275882824392,1.0014966152986051,1.046168184706946,1.0664205455938232,1.0342884717913754,0.9340720205665493,1.0246136091146372,0.9136616884157344,1.0062437135731352,1.0557595309012775,0.9377693317104376,0.99428635490451,0.9595535681276778,1.0391629614801787,0.8383065440181691,0.8375465334640687,0.8110744637117188,0.8736557138734669,0.9798674574664656,1.0033160767088174,0.9576749740696129,1.1743011265486052,0.9926343170322456,,,
pmodel,facebook,1.4086582212078709,1.4086582212078709,1.1163629714579375,1.1236771683176825,1.2320299808092403,1.5487238248979356,1.5742096198489897,1.357349384484841,1.3147885844234373,1.238403116005165,1.319992705380688,1.2253135487610418,1.1868427347328474,1.1274337658537852,1.0430278159681938,1.1594040318986014,0.8939247976736598,1.0021459115701299,0.8349135325066359,0.8349135325066359,0.9024958327996764,1.0435423899505585,0.8915217790835905,1.0301094754490454,1.0191301603091318,0.8567197169753882,1.1394992868091118,0.9025092222064031,1.0638823677928206,0.9193069857420002,0.6411245326575861,0.7358704710661591,0.9211276133086478,0.9879775205903492,0.9580581602575756,1.0391081600253758,0.991295283451188,0.9732419003165446,1.066777149368808,0.985008939194396,1.0400008705009631,1.0400008705009631,1.2459139336908498,1.044468554696392,1.1038994236341997,1.210451992969496,1.1048963263333331,1.0874993559408428,1.0128112340634383,1.0226914206655011,1.0557457726557886,1.0180952092430902,1.1850159236746074,1.0888015633644692,1.174083247893142,0.9845616404384318,1.0286652615464322,1.0128905252861955,1.0073091048411031,0.9057520204499624,1.0477054807082635,1.233722154112138,1.186560467441037,1.2610938559201537,1.1052056361406928,1.0439477153371648,1.145342510775447,1.3151790933262033,1.1254482854184469,0.9106282889033028,0.8946214343440404,0.7585309370325325,0.6723019790258169,0.908655497669425,0.9006220264469853,0.8736368855069653,1.1238870755369872,0.93876337459481,1.2317353929203296,,
pmodel,facebook,1.3131013399476252,1.3131013399476252,1.2133254834717708,1.2259793367211675,1.447919561894925,1.4743942270993258,1.3219447190895672,1.350885573420168,1.5123214593862857,1.1269065482537362,1.1437651719413822,1.0371710102521932,1.0822488766115228,1.1633398660623202,0.9630341526576041,1.1596485871487352,1.0553549900312542,1.147134675713977,0.7106226555158671,0.7382928614829289,0.6987441648801134,0.6899807589243077,0.5401422355588237,0.9722931340498892,1.2150858458949751,1.1386174265410631,1.160161806098055,1.138165312579745,1.108971097821884,0.9502976856191224,1.0047965016308278,0.935801223589104,0.7428434193149426,1.028273883756119,0.9923824695967222,1.2540569014976324,1.0911195957567568,1.1589560778929533,0.8573724399712509,1.128929292279286,1.1114114945401048,1.1962247859278892,1.23954507687833,1.1404315645752794,1.1722443657663169,0.9684056373763448,1.0853918130884763,0.8983902788515519,1.0092885141724026,1.1128897225409955,1.1337798255409222,1.1187038485284004,0.9292911896688256,1.2149300540606065,1.159541298227273,1.1716028163465912,1.0430220193148148,1.172890090030303,1.1387357392758621,1.0858129829040406,1.1314905469800385,0.9021082235263158,0.9052697680968878,0.5810247879501842,0.930666108991374,1.0393367135644909,1.0753636368986434,1.1171290492210564,1.1373513951466387,0.9169996850745922,0.8309759306670991,0.9416188410474716,0.8651087023581463,0.9287723980055824,0.7714310318196971,1.064303502578433,1.2046719670926054,1.0526953295234152,0.981007917819422,0.9825658940069928,0.8983955484265735
pmodel,facebook,1.2330340326816756,1.2330340326816756,1.3203263319395493,1.4559092314403403,1.4823076770827508,1.4379058481666669,1.466343738570076,1.4981436861,1.229907383744481,1.1129027402418168,0.9755578467975312,1.0294678768382814,0.9306453832182348,1.0297982785538722,0.9971103470054388,1.0648141006729055,1.01893761106342,0.8728814539389707,0.9796279554686604,1.0761512569769107,0.9659478883286712,0.9733924350171782,0.7109469524136527,1.0178754302121311,1.314604623672147,1.0160872966737968,0.9469295006835016,1.003754371671171,1.067631083560606,1.3499501571999155,1.0091081628146146,0.9856179781218438,1.0163518421674609,0.9274122717041928,1.1712232682863384,1.1894691226923664,1.022502250860347,1.0090804611862172,1.0787634988617398,0.9693517437468434,0.8967607185790953,0.9817087482078588,0.9994469593330284,0.9682918493434768,1.2948432639025858,1.1987322414825172,1.1242690389205685,1.1286813104333049,1.0148556345611337,1.1214913874204022,1.1126862845539758,1.1146267649137998,1.1275804878663005,1.0325814915482354,1.1073591189172118,1.024180879145105,1.0125820986111114,0.9707221699267709,0.933753158689062,0.9906725759587728,1.1136219223909238,1.0852207415418471,1.1230559617280984,1.0910748378075192,0.8951687627621298,1.071265750559984,1.0424965317111932,1.1022783760048631,1.047593483899961,0.9664579801819332,1.0657209958516662,0.980052199969364,0.9329499628949456,1.0218739427111871,1.1345083863520014,1.168880985511576,1.1300265025985246,1.1407282492449893,,,
pmodel,facebook,1.281767476917682,1.281767476917682,1.055209291829276,1.0211341738583366,1.0134393005988316,1.2312362461427608,1.4368770034096938,1.3490863617909818,1.4854107614319831,1.2130678241250004,1.2164947192144524,1.3223829443543125,1.2011968642481503,1.1313416515626609,0.8406879169198831,0.7224618767369976,0.8654199748128655,0.981062916053308,1.0171076443317584,1.229491996237127,1.1201411816257312,1.1515789221610846,1.006964468053413,1.102516930129239,1.0271357166823063,0.9681835557145096,1.0185760801313917,1.0861856214715302,1.0904273226988999,1.0238702768151515,0.9915716897411933,1.0120197203966872,1.075947726673537,1.1511316351079603,0.9716821426492078,0.6958328601744966,0.6047597620223364,0.7858168971772383,1.3206105849157428,1.1922169016688544,1.1308689554222178,1.0277951253357216,0.9473547997365964,1.035908814717172,1.0501609538684056,0.9440679230461926,0.8735361940359978,0.9356958857039968,0.9415310605140416,1.0604335932327116,1.0884275466246796,1.0843076339740831,1.0881289167477033,1.0792242505264182,1.0183281491896992,0.9784946168155916,0.9304742685009504,0.8046810000784919,1.0633882444810605,1.2007810245156718,0.9736307810151515,1.0900327500300129,1.1998241071821898,0.9796455334242544,0.9985002172979796,0.7085826577581241,0.5899126461908497,0.5157761708628558,0.8498931824113088,1.0232673689702017,1.1547887448905725,1.123134480420099,1.0090945062334984,1.0338277078074287,0.9972952539496948,0.9704779123849364,0.8540831156455146,0.6786543166591779,0.5442239393914577,1.1017715472849692,1.1490182818547008
pmodel,facebook,1.541320792601884,1.541320792601884,1.503872475637542,1.5041821707120056,1.3834907016693925,1.4008769817288609,1.3221701136161332,1.3819266924561333,1.3566578268926146,1.4602811918832366,1.260508683886033,1.2521079092111107,1.2478511357474065,0.9892083217099198,1.139050754347708,0.8840761838406808,0.9530013823904768,0.936329033699426,1.166607893034521,1.136128991974727,1.2515113915611638,0.9613324490577452,1.225636076694704,1.0896053611934788,1.041569454618234,0.9954683165454546,0.6594448133871612,0.6594448133871612,0.8954522388391812,0.8648679247917257,0.8408787899952971,0.9154075084066392,1.0292259000996733,1.1170536067229992,1.1118903143086327,1.01792047492452,0.8563137681836079,0.8229043445614385,0.8328430985455425,1.076993114234098,0.9617933143400768,1.066697130214409,1.1215205499804703,1.1668175510937029,1.1890102156525142,1.0804095849542823,1.1448483445370146,0.9194778153461796,0.8417349909355227,0.9510766032790624,0.9612374865897436,1.0735815239027282,1.0347839307184343,0.9633974286284982,1.1907960787783454,1.0990134653654842,1.1406432337470678,1.3943377615617063,1.0933868439685313,1.1787270789099002,1.1713883184995302,1.1889422440005402,1.1282571393309566,0.9868150171262664,1.3304266145595824,1.10931707003333,1.0885047318805894,1.070340231479678,1.1147335061407275,0.8593973586311761,0.967915936942022,1.0750074746844156,1.0207858962264864,1.0528743445070785,0.9824689042162172,1.0528506644472433,0.9344433324279928,,,,
pmodel,facebook,1.5742248601809443,1.5742248601809443,1.2229706458316998,1.5220367101623378,1.5529127526101782,1.6142680220515877,1.1641923115907562,1.1111357890228826,1.0604461658388111,1.290076615671329,1.2489115344173944,1.278816464830935,1.1596519817896271,1.1797870119574592,1.2055516562666098,0.8669499801597735,0.9190031980086412,0.7487392435284186,0.7352737568179485,0.6541096498663815,0.9518616214071136,1.1117074642928195,1.189270731401904,1.1486321791428566,0.9780712811251032,0.9594433383363532,1.0197632689049558,0.8765142587787524,0.6375787362000246,0.6052275116282858,0.7948483032812742,1.1469822234847826,1.1323604886541505,1.0497625590707802,0.907551829263116,0.9618194438770096,1.1156816171756456,1.14937335240454,0.8096833219593571,0.8470134094469995,0.7817740410808238,1.107383314983779,1.218789556166667,1.1497329611077256,1.0157839264545454,1.0496309337464726,0.8708070450187592,1.0083888114798405,0.9464998309563653,0.937018436186147,0.9663033607486134,0.9052650656291226,0.966671596542454,1.1629818327572805,1.1665621362675993,1.1948030047953917,1.0951969987657342,1.0467900212075536,1.0352810087488944,1.0544486602043976,1.0751086675829766,0.9898245603584552,0.9586421702967122,1.127568426358586,1.0872628910536264,1.0090055009621213,1.0595514211724135,1.1880518206775448,0.9906752062092062,0.9402906334743579,0.8937942614040566,0.9099417442294312,0.9439116695054731,0.9616982349540538,1.0477464819254636,1.0850078710412792,0.9351387968754958,1.0905071750400648,1.0671986217019938,,
pmodel,facebook,1.351138967049044,1.351138967049044,1.3545162769100163,1.0903049489435284,1.307389368239523,1.3787008400040026,1.2995734706909583,1.2471415129089658,1.2366304162672548,1.2041313475723157,1.163972637793267,1.1957656769028562,1.2043267357202798,1.1743014805665446,1.0889733640050392,0.916818558823724,1.0202503154416562,0.9967174097326148,0.8705065627782805,0.8867286762070224,0.8148940211344047,1.2126312951021645,1.1148968359029643,0.8212869667313508,0.939381643152084,0.8551525698638046,0.9557583504954696,1.2041059666843914,1.088136250809432,0.8710920281156095,0.8275606611570353,0.8079252820228998,1.0244116685404039,1.0560032426666668,1.0456275966650304,1.1723753006060609,1.2767541908636364,1.1431008296532328,1.1686191967414978,1.0222876795576017,0.7818359387425157,0.7000319484111002,0.7773046633454518,0.9530045961035228,1.0572528561183259,1.1730114017659008,1.1704266588323993,1.2047820405918803,1.0910184123503894,1.150050999920699,1.1795267715979945,0.839300173232297,1.0417140159230789,0.9554409006274928,0.9294151869535356,1.086026854767324,1.0449360528119789,1.1395725729456163,1.1362374230273158,1.052143806850976,1.0253193222272723,1.0516187065260394,0.9906998599071049,0.9704924656266026,1.0687789695733332,1.0100211160833332,1.1709930730635678,0.9891025292633956,1.139997391227273,1.0442501180747477,1.0992086297444872,1.1056326960979517,0.7628252274322596,0.8422761332906553,0.9797952319230429,0.8850643328185501,1.2094104454125736,1.036230082523514,,,
pmodel,facebook,1.2620311071694963,1.2620311071694963,1.1728724308160174,1.3003243680173164,1.4599704739057389,1.5932338028470423,1.367900917788459,1.3562169933841912,1.3754618068993891,1.3979149296332136,0.9368710884624732,0.8987942717124006,0.9215624141699322,1.2019934739653682,1.2339836008911735,1.1808198356678323,1.033230599474753,1.110319099112436,1.1177503901686348,0.976173453987106,1.0063320803583466,1.0402708730277213,1.0402708730277213,1.0446795016367436,1.073216194132479,1.0603739416588964,1.1154473853498277,1.08516510088306,0.8778320692895623,1.1725699352813854,0.9584235068560606,1.1454550508074002,1.053479107765234,1.0521976560985669,1.0196298644319008,1.0689122669418687,1.0944905860320309,1.0688138782095344,0.9773626158145542,0.9251412279707396,1.1805719894934383,1.0794543085602046,0.9229236679432068,1.02045305887013,1.1432302674040806,1.2432525880090188,1.0077544990748837,1.129339561347312,1.101491527711138,0.9736755356399616,1.1253465244165644,1.071856728891754,1.040172090559052,1.0100090341778656,0.9075511562030302,1.0794473330815637,0.8521236322495476,1.1206266344569635,0.9643966404461805,0.9807045393935095,0.9236480166447528,0.9348250230283188,1.2018010593315511,1.0245699512324828,0.9498321275275856,1.1209525663241866,1.0423247341145907,1.129792494660946,1.065388444261278,1.0482812936665038,1.0671540872001049,1.16920079373548,1.136475879206725,1.0022937629104804,0.9478558937468232,1.0008265510271173,0.9765071655012668,0.8626140011456177,0.9761383058942924,1.0282745376493505,
pmodel,facebook,1.3575439573933967,1.3575439573933967,1.3525243555710555,1.3417947061429278,1.4280096251735652,1.4662441283466965,1.3810026377880271,1.3958231849209746,1.356370759693161,1.5727739731675532,1.2453715918374106,1.2631396336418803,1.1728227939976694,1.0517122526442306,1.0348051812091017,0.8798584544542123,0.8915713525957533,1.1363332793030303,1.1249162350127593,1.0305407139380716,1.0161983370308545,0.6168226431392455,0.572808415486951,0.25967590064528945,0.08998984626313601,0.08998984626313601,0.08998984626313601,0.08998984626313601,0.08998984626313601,0.7003878416385733,0.9721325644654438,1.1615012682575756,1.1023653922121213,1.0902784262628655,1.1260031650088416,1.1333378576933368,1.1936139481753243,1.1323413744318271,1.22182859477603,1.1350244130214857,1.179769908125114,1.1682688912525254,1.195131136518128,1.174627301915884,1.0799400064730642,1.1780829269393935,0.879458984221057,1.1232747625674633,1.0340415663272888,0.99256944785441,0.9669241826184926,1.1154685334325305,1.0259929889118862,0.9542509211263384,0.9333823889764185,0.9295209901266718,1.2311746798098229,0.9849619377766896,1.0516603235369333,0.8002843463627621,0.8654502510739921,1.1422278194823507,1.1000008024126124,1.0672013362743509,1.0370841392634036,0.9409130828919846,1.0031201891077153,1.0340243209670559,1.1240880494918135,1.2137234028472048,1.1576214655409562,1.1596397026027838,1.1522915471289612,1.2090230792328067,0.8886394719541636,1.0075806221317851,0.7998459702873848,1.2789241638023503,0.9921048722457294,1.0273809420653728,0.6819261279956139
pmodel,facebook,1.4634211927673797,1.4634211927673797,1.4721524807046746,1.3312980124568532,1.1951086426404944,1.3647608455270146,1.4015297765470678,1.1964648141473249,1.132637015478458,1.2530478057254315,1.4700746673785292,1.1000752085364065,1.1258007391980458,1.0490009413423942,1.2458478098634096,1.0954582963804715,1.0584736888443866,0.9762016347439332,0.8590776625290572,0.7957066683013002,0.7954037331623732,1.1034557820585478,1.0278746257325504,1.1297268191307817,1.0389537198929384,1.0046494244857822,0.9030844364496255,1.1107041714418695,1.0022768289569997,0.9489333540992636,0.8578273950854225,1.093885577253619,1.0069368416311386,0.9670494664919291,1.0704195252617188,1.0600654003406595,0.9329153984836828,1.1392025453888888,0.9473593517260102,1.1058589060220916,1.0231391006448818,0.8774654674062454,1.1960447376373058,1.081613663399632,0.9662063436193464,0.9787893407500278,0.8893118632895366,0.8800083325044511,0.9855360218340116,0.8243220140705129,1.0612268333003103,1.0189374262268944,1.1222719653229665,1.0238404960508092,1.1826065920122235,1.0644942746474375,1.1569197452750437,1.062450347982571,1.040479532051359,0.9605149082923442,1.0102136747762973,1.0597244345174823,1.1541606031340943,1.0214076293320438,0.9892146153024064,1.1423246633307214,1.1965269328535355,1.1690273252020202,1.0571871520650444,0.9988266121724141,0.7737825356937017,0.7155750815998607,0.8488017118455664,1.1647921802997008,1.0194345602401276,0.9087442615651868,1.1963869713528172,1.0034959539301531,1.0526053314381754,1.1576104941616294,
