,time[ms],time_0,csv_load_0,time_1,csv_load_1
2063,6000,6000,0.6078431372549019,5700.0,0.5833333333333334
2064,6100,6100,0.5681818181818182,5800.0,0.9
2065,6200,6200,0.7,5900.0,0.75
2066,6300,6300,0.6477272727272727,6000.0,
2067,6400,6400,0.7142857142857143,6100.0,
2068,6500,6500,0.5714285714285714,6200.0,0.7272727272727273
2069,6600,6600,0.6742857142857143,6300.0,0.7692307692307693
2070,6700,6700,0.6120218579234973,6400.0,0.5833333333333334
2071,6800,6800,0.6379310344825042,6500.0,0.9090909090909092
2072,6900,6900,0.6069868995636685,6600.0,0.5555555555555556
2073,7000,7000,0.6923076923076923,6700.0,0.7777777777777778
2074,7100,7100,0.4310344827586207,6800.0,0.8181818181818182
2075,7200,7200,0.7107438016528925,6900.0,0.6
2076,7300,7300,0.7039106145251397,7000.0,0.7
2077,7400,7400,0.6617647058823529,7100.0,0.6153846153846154
2078,7500,7500,0.6480446927374302,7200.0,
2079,7600,7600,0.6141732283464567,7300.0,
2080,7700,7700,0.625,7400.0,0.8181818181818182
2081,7800,7800,0.6359223300970874,7500.0,0.8
2082,7900,7900,0.6083333333333333,7600.0,0.7692307692307693
2083,8000,8000,0.625,7700.0,0.7272727272727273
2084,0,0,,7800.0,0.8181818181818182
2085,100,100,0.9497206703910616,7900.0,0.8888888888888888
2086,200,200,0.9415204678362572,8000.0,0.6666666666666666
2087,300,300,0.7734375,0.0,
2088,400,400,0.8734939759036144,100.0,0.9230769230769232
2089,500,500,0.8680555555555556,200.0,0.7692307692307693
2090,600,600,0.8895348837209303,300.0,
2091,700,700,0.7891566265060241,400.0,
2092,800,800,0.8690476190476191,500.0,0.8
2093,900,900,0.7777777777777778,600.0,0.8947368421052632
2094,1000,1000,0.8153846153846154,700.0,
2095,1100,1100,0.6417910447761194,800.0,
2096,1200,1200,0.8914285714285715,900.0,
2097,1300,1300,0.9039548022598872,1000.0,
2098,1400,1400,0.8342541436464088,1100.0,
2099,1500,1500,0.8682634730538922,1200.0,
2100,1600,1600,0.7718120805369127,1300.0,0.8823529411764706
2101,1700,1700,0.8300653594771242,1400.0,
2102,1800,1800,0.640625,1500.0,
2103,1900,1900,0.625,1600.0,0.7272727272727273
2104,2000,2000,0.8246753246753247,1700.0,0.8461538461538461
2105,2100,2100,0.6436781609195402,1800.0,0.9166666666666666
2106,2200,2200,0.8383233532934131,1900.0,
2107,2300,2300,0.7899159663865546,2000.0,
2108,2400,2400,0.6549295774647887,2100.0,0.9333333333333332
2109,2500,2500,0.6505376344086021,2200.0,
2110,2600,2600,0.654320987654321,2300.0,
2111,2700,2700,0.8671328671328671,2400.0,0.8214285714285714
2112,2800,2800,0.8440860215053764,2500.0,
2113,2900,2900,0.6541353383458647,2600.0,
2114,3000,3000,0.6234567901234568,2700.0,0.9166666666666666
2115,3100,3100,0.6544117647058824,2800.0,0.8571428571428571
2116,3200,3200,0.3703703703703704,2900.0,
2117,3300,3300,0.5769230769230769,3000.0,
2118,3400,3400,0.6170212765957447,3100.0,0.9230769230769232
2119,3500,3500,0.6462585034013606,3200.0,0.9090909090909092
2120,3600,3600,0.6910994764397905,3300.0,
2121,3700,3700,0.6258503401360545,3400.0,
2122,3800,3800,0.635036496350365,3500.0,0.8333333333333334
2123,3900,3900,0.6108108108108108,3600.0,0.8181818181818182
2124,4000,4000,0.5972222222222222,3700.0,0.8
2125,4100,4100,0.6355932203389829,3800.0,0.8181818181818182
2126,4200,4200,0.6269841269841271,3900.0,0.7
2127,4300,4300,0.4754098360655738,4000.0,0.9166666666666666
2128,4400,4400,0.6351351351351351,4100.0,0.7272727272727273
2129,4500,4500,0.7417218543046358,4200.0,
2130,4600,4600,0.7019867549668874,4300.0,
2131,4700,4700,0.656441717791411,4400.0,0.9
2132,4800,4800,0.6666666666666666,4500.0,0.7857142857142857
2133,4900,4900,0.5974842767295597,4600.0,0.7777777777777778
2134,5000,5000,0.6305732484076433,4700.0,0.7
2135,5100,5100,0.6491228070175439,4800.0,0.9
2136,5200,5200,0.647887323943662,4900.0,0.8181818181818182
2137,5300,5300,0.6225165562913907,5000.0,
2138,5400,5400,0.6353591160220995,5100.0,
2139,5500,5500,0.644927536231884,5200.0,0.9166666666666666
2140,5600,5600,0.6470588235294118,5300.0,0.6923076923076923
2141,5700,5700,0.6524064171122995,5400.0,0.7
2142,5800,5800,0.6586826347305389,5500.0,0.75
2143,5900,5900,0.6274509803921569,5600.0,
2144,6000,6000,0.6436170212765957,5700.0,
2145,6100,6100,0.6642335766423357,5800.0,0.5384615384615384
2146,6200,6200,0.6544117647058824,5900.0,0.8
2147,6300,6300,0.5105263157894737,6000.0,0.8181818181818182
2148,6400,6400,0.6062992125984252,6100.0,
2149,6500,6500,0.7212121212121212,6200.0,
2150,6600,6600,0.6492537313432836,6300.0,0.7142857142857143
2151,6700,6700,0.6354679802955665,6400.0,0.7222222222222222
2152,6800,6800,0.6762589928057554,6500.0,0.4444444444444444
2153,6900,6900,0.648,6600.0,
2154,7000,7000,0.635036496350365,6700.0,
2155,7100,7100,0.6342857142857142,6800.0,0.8333333333333334
2156,7200,7200,0.6894409937888198,6900.0,0.625
2157,7300,7300,0.6122448979591837,7000.0,0.8
2158,7400,7400,0.4310344827586207,7100.0,
2159,7500,7500,0.5833333333333334,7200.0,
2160,7600,7600,0.6413043478260869,7300.0,0.8461538461538461
2161,7700,7700,0.6081081081081081,7400.0,
2162,7800,7800,0.6335403726708074,7500.0,
2163,7900,7900,0.6711409395973155,7600.0,0.6923076923076923
2164,8000,8000,0.5977011494252874,7700.0,0.9090909090909092
2165,0,0,,7800.0,0.7272727272727273
2166,100,100,0.8965517241379308,7900.0,0.7272727272727273
2167,200,200,0.8333333333333334,8000.0,0.8461538461538461
2168,300,300,0.7985611510791367,0.0,
2169,400,400,0.7685950413223142,100.0,0.9333333333333332
2170,500,500,0.8260869565217391,200.0,
2171,600,600,0.9166666666666666,300.0,
2172,700,700,0.8451612903225807,400.0,0.8823529411764706
2173,800,800,0.9151515151515152,500.0,
2174,900,900,0.8888888888888888,600.0,
2175,1000,1000,0.8187134502923976,700.0,
2176,1100,1100,0.8741721854304636,800.0,
2177,1200,1200,0.82,900.0,0.875
2178,1300,1300,0.8,1000.0,1.0
2179,1400,1400,0.8545454545454545,1100.0,
2180,1500,1500,0.7172774869109948,1200.0,
2181,1600,1600,0.7254901960784313,1300.0,0.9166666666666666
2182,1700,1700,0.6595744680851063,1400.0,0.8333333333333334
2183,1800,1800,0.8034682080924855,1500.0,
2184,1900,1900,0.9242424242424242,1600.0,
2185,2000,2000,0.7701863354037267,1700.0,0.7368421052631579
2186,2100,2100,0.7950310559006211,1800.0,
2187,2200,2200,0.7346938775510204,1900.0,
2188,2300,2300,0.88,2000.0,0.8461538461538461
2189,2400,2400,0.5430711610486891,2100.0,0.8333333333333334
2190,2500,2500,0.7225433526011561,2200.0,
2191,2600,2600,0.8641975308641975,2300.0,
2192,2700,2700,0.7297297297297297,2400.0,0.8461538461538461
2193,2800,2800,0.5905511811023622,2500.0,0.8181818181818182
2194,2900,2900,0.6435643564356436,2600.0,
2195,3000,3000,0.6441717791411042,2700.0,
2196,3100,3100,0.6,2800.0,0.8947368421052632
2197,3200,3200,0.6497175141242938,2900.0,
2198,3300,3300,0.708029197080292,3000.0,
2199,3400,3400,0.3490566037735849,3100.0,0.7857142857142857
2200,3500,3500,0.6428571428571429,3200.0,0.5384615384615384
2201,3600,3600,0.5939393939393941,3300.0,0.6666666666666666
2202,3700,3700,0.6557377049180327,3400.0,0.9
2203,3800,3800,0.6461538461538462,3500.0,
2204,3900,3900,0.5878378378378378,3600.0,
2205,4000,4000,0.6650246305418719,3700.0,0.8461538461538461
2206,4100,4100,0.6050420168067226,3800.0,0.7647058823529411
2207,4200,4200,0.6491228070175439,3900.0,
2208,4300,4300,0.6081081081081081,4000.0,
2209,4400,4400,,4100.0,0.8571428571428571
2210,4500,4500,,4200.0,0.7
2211,4600,4600,0.8481012658227848,4300.0,0.7272727272727273
2212,4700,4700,0.6802325581395349,4400.0,0.6666666666666666
2213,4800,4800,0.6194029850746269,4500.0,0.9166666666666666
2214,4900,4900,0.5828571428571429,4600.0,0.9
2215,5000,5000,0.6474358974358975,4700.0,0.625
2216,5100,5100,0.6183206106870229,4800.0,
2217,5200,5200,0.7006802721088435,4900.0,
2218,5300,5300,0.6900584795321637,5000.0,0.75
2219,5400,5400,0.6209150326797386,5100.0,0.8888888888888888
2220,5500,5500,0.6620689655172414,5200.0,0.8461538461538461
2221,5600,5600,0.6339869281045751,5300.0,0.6666666666666666
2222,5700,5700,0.616580310880829,5400.0,0.7
2223,5800,5800,0.6233766233766234,5500.0,0.75
2224,5900,5900,0.6492537313432836,5600.0,0.8181818181818182
2225,6000,6000,0.6484848484848484,5700.0,
2226,6100,6100,0.6428571428571429,5800.0,
2227,6200,6200,0.7586206896551724,5900.0,0.7272727272727273
2228,6300,6300,0.6896551724137931,6000.0,0.8888888888888888
2229,6400,6400,0.5669291338582677,6100.0,0.7692307692307693
2230,6500,6500,0.5757575757575758,6200.0,0.6363636363636364
2231,6600,6600,0.6097560975609756,6300.0,0.7692307692307693
2232,6700,6700,0.6212121212121212,6400.0,
2233,6800,6800,0.6433566433566433,6500.0,
2234,6900,6900,0.6490066225165563,6600.0,0.8181818181818182
2235,7000,7000,0.6196319018404908,6700.0,0.8181818181818182
2236,7100,7100,0.6644295302013423,6800.0,0.9230769230769232
2237,7200,7200,0.7151898734177216,6900.0,
2238,7300,7300,0.6473684210526316,7000.0,
2239,7400,7400,0.6290322580645161,7100.0,0.8333333333333334
2240,7500,7500,0.6170212765957447,7200.0,0.8888888888888888
2241,7600,7600,0.4393305439330544,7300.0,0.7
2242,7700,7700,0.6223776223776224,7400.0,0.8181818181818182
2243,7800,7800,0.6497175141242938,7500.0,0.8181818181818182
2244,7900,7900,0.6451612903225806,7600.0,0.8
2245,8000,8000,0.6130952380952381,7700.0,0.8571428571428571
2246,0,0,,7800.0,0.8461538461538461
2247,100,100,0.9162995594713657,7900.0,0.8888888888888888
2248,200,200,0.8342857142857143,8000.0,0.5454545454545454
2249,300,300,0.8169014084507042,0.0,
2250,400,400,0.7733333333333333,100.0,
2251,500,500,0.75,200.0,
2252,600,600,0.7865853658536586,300.0,
2253,700,700,0.7674418604651163,400.0,
2254,800,800,0.6355932203389829,500.0,0.75
2255,900,900,0.9732142857142856,600.0,0.8333333333333334
2256,1000,1000,0.9666666666666668,700.0,0.8333333333333334
2257,1100,1100,0.8313253012048193,800.0,0.8461538461538461
2258,1200,1200,0.927536231884058,900.0,0.8181818181818182
2259,1300,1300,0.9080459770114944,1000.0,
2260,1400,1400,0.8666666666666667,1100.0,
2261,1500,1500,0.8299319727891157,1200.0,
2262,1600,1600,0.7412935323383084,1300.0,
2263,1700,1700,0.8013698630136986,1400.0,0.7692307692307693
2264,1800,1800,0.8,1500.0,0.9166666666666666
2265,1900,1900,0.6808510638297872,1600.0,0.7692307692307693
2266,2000,2000,0.9428571428571428,1700.0,0.875
2267,2100,2100,0.8363636363636363,1800.0,
2268,2200,2200,0.7428571428571429,1900.0,
2269,2300,2300,0.8284313725490197,2000.0,0.7272727272727273
2270,2400,2400,0.8083832335329342,2100.0,0.9166666666666666
2271,2500,2500,0.6753246753246753,2200.0,0.9
2272,2600,2600,0.6482758620689655,2300.0,0.4705882352941176
2273,2700,2700,0.6307692307692307,2400.0,0.875
2274,2800,2800,0.6086956521739131,2500.0,0.75
2275,2900,2900,0.9054054054054054,2600.0,0.8333333333333334
2276,3000,3000,0.7905138339920948,2700.0,0.8
2277,3100,3100,0.6979865771812079,2800.0,
2278,3200,3200,0.6666666666666666,2900.0,
2279,3300,3300,0.6533333333333333,3000.0,0.8461538461538461
2280,3400,3400,0.6056338028169014,3100.0,
2281,3500,3500,0.6263736263736264,3200.0,
2282,3600,3600,0.6518987341772152,3300.0,
2283,3700,3700,0.6392405063291139,3400.0,
2284,3800,3800,0.6610169491525424,3500.0,0.7777777777777778
2285,3900,3900,0.6629213483146067,3600.0,0.8181818181818182
2286,4000,4000,0.4201680672268908,3700.0,0.8461538461538461
2287,4100,4100,0.6415094339622641,3800.0,
2288,4200,4200,0.6507936507936508,3900.0,
2289,4300,4300,0.6369426751592356,4000.0,0.8
2290,4400,4400,0.6446700507614214,4100.0,0.5454545454545454
2291,4500,4500,0.65,4200.0,0.9166666666666666
2292,4600,4600,0.6838709677419355,4300.0,
2293,4700,4700,0.6589595375722543,4400.0,
2294,4800,4800,0.6415094339622641,4500.0,0.7333333333333333
2295,4900,4900,0.7790055248618785,4600.0,0.7777777777777778
2296,5000,5000,0.6306818181818182,4700.0,0.9230769230769232
2297,5100,5100,0.6683417085427136,4800.0,
2298,5200,5200,0.6168831168831169,4900.0,
2299,5300,5300,0.6875,5000.0,0.8333333333333334
2300,5400,5400,0.6466666666666666,5100.0,0.7692307692307693
2301,5500,5500,0.6319444444444444,5200.0,0.8333333333333334
2302,5600,5600,0.6304347826086957,5300.0,
2303,5700,5700,0.6280193236714976,5400.0,
2304,5800,5800,0.7006802721088435,5500.0,0.7878787878787878
2305,5900,5900,0.6060606060606061,5600.0,0.5
2306,6000,6000,0.6527777777777778,5700.0,
2307,6100,6100,0.4252873563218391,5800.0,
2308,6200,6200,0.6196319018404908,5900.0,0.8461538461538461
2309,6300,6300,0.5906432748538012,6000.0,0.7857142857142857
2310,6400,6400,0.5987261146496815,6100.0,0.6666666666666666
2311,6500,6500,0.6329787234042553,6200.0,0.9090909090909092
2312,6600,6600,0.7142857142857143,6300.0,
2313,6700,6700,0.6582278481012658,6400.0,
2314,6800,6800,0.7380952380952381,6500.0,0.65
2315,6900,6900,0.7261146496815286,6600.0,
2316,7000,7000,0.7133757961783439,6700.0,
2317,7100,7100,0.6148648648648649,6800.0,0.7272727272727273
2318,7200,7200,0.5952380952380952,6900.0,0.8666666666666667
2319,7300,7300,0.6713286713286714,7000.0,0.8461538461538461
2320,7400,7400,0.6153846153846154,7100.0,
2321,7500,7500,0.5747126436781609,7200.0,
2322,7600,7600,0.6546762589928058,7300.0,0.8
2323,7700,7700,0.6594594594594595,7400.0,0.8181818181818182
2324,7800,7800,0.6815642458100558,7500.0,
2325,7900,7900,0.5597484276729561,7600.0,
2326,0,0,,7700.0,0.7777777777777778
2327,100,100,0.8576512455516014,7800.0,0.7272727272727273
2328,200,200,0.9205298013245032,7900.0,0.9090909090909092
2329,300,300,0.8442622950819673,0.0,
2330,400,400,0.8092105263157895,100.0,0.9444444444444444
2331,500,500,0.8977272727272727,200.0,0.75
2332,600,600,0.8625,300.0,0.8
2333,700,700,0.7243589743589743,400.0,0.6363636363636364
2334,800,800,0.8580246913580247,500.0,
2335,900,900,0.8770949720670391,600.0,
2336,1000,1000,0.8957345971563981,700.0,
2337,1100,1100,0.7777777777777778,800.0,
2338,1200,1200,0.7410071942446043,900.0,
2339,1300,1300,0.8926174496644296,1000.0,
2340,1400,1400,0.8478260869565217,1100.0,0.8235294117647058
2341,1500,1500,0.8813559322033898,1200.0,0.8
2342,1600,1600,0.7987012987012987,1300.0,0.9
2343,1700,1700,0.8052631578947368,1400.0,
2344,1800,1800,0.7971014492753623,1500.0,
2345,1900,1900,0.8317307692307693,1600.0,0.8666666666666667
2346,2000,2000,,1700.0,0.9090909090909092
2347,2100,2100,,1800.0,
2348,2200,2200,0.5947955390334573,1900.0,
